824.485,0.963169,0.952856,866.727,482.932,-392.965
2198.05,1.01782,0.875912,842.138,481.735,-420.809
1464.56,0.851297,1.0471,881.907,448.891,-411.195
1115.51,1.11413,1.05455,829.174,464.936,-394.664
1664.61,1.00151,1.24675,835.643,480.807,-407.706
1015.62,0.971242,1.1293,851.943,465.704,-426.76
1100.64,1.19551,0.918159,855.087,446.132,-405.035
992.007,0.938003,1.25269,820.29,472.213,-972.101
0,0,0,0,0,-409.948
607.834,1.10256,0.812705,838.482,465.07,-429.714
759.11,0.975904,1.35336,869.554,441.411,-420.403
658.983,1.13776,1.3015,855.954,452.431,-465.531
922.941,1.09229,1.12796,855.035,407.086,-422.866
1628.79,0.984099,1.06457,839.196,451.972,-366.732
